gen,time,evals,best_fit,best_size,pop_size
1,2.278168,56882,0.53332,17,1024
2,5.04104,135962,0.48848,14,1024
3,8.235769,223942,0.48845,14,1024
4,11.59555,317400,0.25815,18,1024
5,14.385324,388944,0.214165,18,1024
6,17.181868,458846,0.153332,20,1024
7,20.220014,530600,0.139039,19,1024
8,23.014488,594691,0.139039,19,1024
9,26.443587,671492,0.099108,21,1024
10,30.31307,761572,0.09892,21,1024
11,34.229031,848331,0.073071,21,1024
12,38.101825,934445,0.072457,21,1024
13,42.057998,1018383,0.072146,21,1024
