gen,time,evals,best_fit,best_size,pop_size
1,0.582435,27255,0.009428,11,1024
2,1.145383,58866,0.009428,11,1024
3,1.734018,93841,9.3e-05,8,1024
4,2.352551,128556,6e-06,8,1024
5,2.961513,162102,6e-06,8,1024
6,3.55409,193134,0.0,13,1024
7,4.075768,217639,0.0,13,1024
8,4.512257,230748,0.0,13,1024
9,4.888397,238769,0.0,13,1024
10,5.285147,247632,0.0,13,1024
11,5.698301,257344,0.0,13,1024
12,6.123909,267456,0.0,13,1024
13,6.540872,276985,0.0,13,1024
14,6.942664,287254,0.0,13,1024
15,7.361084,298164,0.0,13,1024
16,7.779899,309964,0.0,13,1024
17,8.186403,322429,0.0,8,1024
18,8.621595,337720,0.0,8,1024
19,9.102813,356673,0.0,8,1024
20,9.585424,377999,0.0,8,1024
21,10.026185,398194,0.0,8,1024
22,10.479906,419592,0.0,8,1024
23,10.913464,441431,0.0,8,1024
24,11.366702,463814,0.0,13,1024
25,11.812572,485119,0.0,13,1024
26,12.256989,506761,0.0,13,1024
27,12.69485,529465,0.0,13,1024
28,13.138777,551716,0.0,13,1024
29,13.589086,574883,0.0,13,1024
30,14.059251,600813,0.0,13,1024
31,14.540578,626049,0.0,13,1024
32,15.024276,650299,0.0,13,1024
33,15.496568,673463,0.0,13,1024
34,15.985572,697652,0.0,13,1024
35,16.473754,723398,0.0,13,1024
36,16.955969,748134,0.0,13,1024
37,17.473477,775184,0.0,13,1024
38,17.978055,800388,0.0,13,1024
39,18.480571,826508,0.0,13,1024
40,18.982597,850554,0.0,13,1024
41,19.498102,875776,0.0,13,1024
42,19.988298,900467,0.0,13,1024
43,20.467246,925108,0.0,13,1024
44,20.944576,948840,0.0,13,1024
45,21.425731,970514,0.0,13,1024
46,21.950019,995751,0.0,13,1024
47,22.422258,1017018,0.0,13,1024
