gen,time,evals,best_fit,best_size,pop_size
1,1.064399,60717,3.3e-05,10,1024
2,2.145709,130525,4e-06,11,1024
3,3.220335,203067,0.0,10,1024
4,4.394531,281278,0.0,10,1024
5,5.579398,362959,0.0,10,1024
6,6.575548,426633,0.0,10,1024
7,7.55933,480962,0.0,10,1024
8,8.633981,542411,0.0,18,1024
9,9.780579,612367,0.0,15,1024
10,11.008616,689067,0.0,15,1024
11,12.275446,767212,0.0,17,1024
12,13.505907,839843,0.0,18,1024
13,14.662689,908163,0.0,18,1024
14,15.82075,974960,0.0,18,1024
15,17.069736,1044234,0.0,18,1024
