gen,time,evals,best_fit,best_size,pop_size
1,0.943615,59528,0.009177,9,1024
2,1.96572,131463,3.3e-05,6,1024
3,3.008733,208518,7e-06,6,1024
4,4.185389,289077,0.0,6,1024
5,5.259485,361737,0.0,8,1024
6,6.218109,426153,0.0,12,1024
7,7.139261,485470,0.0,6,1024
8,8.15885,554285,0.0,6,1024
9,9.116393,608088,0.0,10,1024
10,10.040972,660105,0.0,17,1024
11,10.872259,696624,0.0,13,1024
12,11.701287,737059,0.0,13,1024
13,12.596901,785516,0.0,13,1024
14,13.580671,843497,0.0,13,1024
15,14.621578,907754,0.0,13,1024
16,15.693315,970796,0.0,14,1024
17,16.850235,1042947,0.0,14,1024
