gen,time,evals,best_fit,best_size,pop_size
1,2.026568,48884,3.61921,14,1024
2,4.289691,112359,1.762971,11,1024
3,6.553219,172452,1.762505,11,1024
4,8.739597,234710,1.762488,11,1024
5,11.134396,301286,1.738814,17,1024
6,13.065001,353389,1.713728,16,1024
7,14.983704,403938,1.68417,16,1024
8,16.843752,474472,1.682729,17,1024
9,18.550253,541274,1.68269,17,1024
10,20.230544,603328,1.664364,16,1024
11,22.024001,670728,1.664308,16,1024
12,23.935326,736402,1.664308,16,1024
13,26.350965,816478,1.664308,16,1024
14,29.245264,905679,1.664304,16,1024
15,32.122606,984142,1.664304,16,1024
16,34.889172,1055715,1.664304,16,1024
