gen,time,evals,best_fit,best_size,pop_size
1,1.888782,45570,3.407591,17,1024
2,4.047131,109652,2.184576,21,1024
3,6.32211,166461,1.943965,23,1024
4,8.163224,222571,1.783661,23,1024
5,10.32708,280133,1.747241,23,1024
6,12.519452,336238,1.734241,19,1024
7,14.709716,388006,1.730548,19,1024
8,17.100542,446915,1.682845,18,1024
9,19.435447,503440,1.467556,26,1024
10,21.625171,558193,1.455347,26,1024
11,23.852195,613129,1.454992,26,1024
12,26.031798,668130,1.447468,22,1024
13,28.820988,736211,1.439773,26,1024
14,31.905058,815379,1.423567,25,1024
15,35.53125,907567,1.406194,24,1024
16,39.113473,999556,1.389699,24,1024
17,42.75818,1087532,1.383725,24,1024
