gen,time,evals,best_fit,best_size,pop_size
1,1.026296,58685,0.03919,14,1024
2,2.154284,127535,5e-06,11,1024
3,3.328192,203765,1e-06,9,1024
4,4.640274,287589,0.0,9,1024
5,5.933127,370039,0.0,11,1024
6,7.031996,437175,0.0,11,1024
7,8.03477,497632,0.0,11,1024
8,8.954462,549993,0.0,9,1024
9,9.909065,603997,0.0,9,1024
10,11.030932,673790,0.0,9,1024
11,12.197435,748701,0.0,9,1024
12,13.320874,818875,0.0,9,1024
13,14.313862,878613,0.0,9,1024
14,15.142328,923292,0.0,9,1024
15,15.91783,958710,0.0,9,1024
16,16.679715,991655,0.0,9,1024
17,17.448218,1025577,0.0,9,1024
