dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
korns-4,9,1.3623698687678862e-15,1.3618631182106702e-15,1.0,1.0,-2.300000+0.000000*((sin(x2)/log((cos(x4)-cos(x4))))),-2.30000000000000,9,1,26.779901266098022,1.0_0.1_0.1_-1,afterfossize,False,True,False,False
