dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
korns-11,6,7.836474476657299,7.723602045427504,0.0007375799506611491,0.029315967157810596,6.906878+0.213222*((sin(((174.734398*x1)-sqrt(x0)))+cos(((x3+-200.665073)-x1)))),-0.213222*sin(sqrt(x0) - 174.734398*x1) + 0.213222*cos(x1 - x3 + 200.665073) + 6.906878,14,21,43.86366605758667,0.5_es,interleaved,False,True,False,False
