gen,time,evals,best_fit,best_size,pop_size
1,2.455669,59358,0.003949,7,1024
2,5.184762,126710,0.002757,10,1024
3,7.519047,180912,0.00215,13,1024
4,9.808593,233063,0.00215,13,1024
5,12.615471,302680,0.001744,14,1024
6,15.879532,380789,0.001544,15,1024
7,19.169738,466860,0.001333,10,1024
8,22.61359,553891,0.001333,10,1024
9,26.403032,641665,0.001333,10,1024
10,30.149473,721191,0.001135,14,1024
11,33.819121,791521,0.001135,14,1024
12,37.218704,861900,0.001135,14,1024
13,40.537201,930765,0.001135,14,1024
14,43.705378,994151,0.001135,14,1024
15,46.792423,1058024,0.00113,14,1024
