gen,time,evals,best_fit,best_size,pop_size
1,2.356708,63155,0.002201,12,1024
2,4.445823,123028,0.002201,12,1024
3,6.890213,184486,0.002199,10,1024
4,9.497232,268792,0.002199,10,1024
5,12.025488,343263,0.002132,11,1024
6,14.663134,420888,0.00092,15,1024
7,17.224631,507413,0.000903,15,1024
8,18.612609,574028,0.000903,15,1024
9,20.470059,646701,0.000903,15,1024
10,23.183116,725498,0.000903,15,1024
11,26.048085,805781,0.000903,15,1024
12,28.510274,886999,0.000903,15,1024
13,30.943047,968412,0.000903,15,1024
14,33.830088,1050926,0.000903,15,1024
