gen,time,evals,best_fit,best_size,pop_size
1,1.886225,50608,0.002914,19,1024
2,3.968612,107904,0.00196,20,1024
3,5.773983,156759,0.001355,15,1024
4,7.598134,208033,0.001233,19,1024
5,9.857931,273184,0.00118,19,1024
6,12.135356,336552,0.000947,21,1024
7,14.542425,405396,0.000922,21,1024
8,16.775937,469447,0.000911,21,1024
9,19.237947,536182,0.000902,21,1024
10,22.053401,609378,0.000901,21,1024
11,24.73499,678838,0.000901,21,1024
12,27.50474,752155,0.000847,18,1024
13,31.082683,824200,0.000844,18,1024
14,34.428245,906422,0.000844,18,1024
15,38.043854,990486,0.000844,18,1024
16,41.259358,1068201,0.000844,18,1024
