gen,time,evals,best_fit,best_size,pop_size
1,1.978973,51243,0.002237,13,1024
2,3.880862,107090,0.002237,13,1024
3,5.967035,170078,0.002237,13,1024
4,8.24508,244426,0.002171,9,1024
5,10.143619,302236,0.001661,10,1024
6,12.005576,356938,0.001615,10,1024
7,14.052532,410452,0.001573,15,1024
8,16.516562,474639,0.001335,15,1024
9,18.678688,523894,0.001148,13,1024
10,20.611947,566965,0.000992,13,1024
11,22.473346,606654,0.000992,13,1024
12,24.633261,657832,0.000942,14,1024
13,27.432346,730323,0.000768,16,1024
14,29.955108,798702,0.000713,16,1024
15,32.026802,851164,0.000705,16,1024
16,34.083644,903603,0.000704,16,1024
17,36.154148,956213,0.000704,16,1024
18,38.160254,1008670,0.000703,16,1024
