gen,time,evals,best_fit,best_size,pop_size
1,1.960956,56788,0.05188,16,1024
2,4.238195,128601,0.050831,16,1024
3,6.408437,194231,0.016294,15,1024
4,8.814571,270764,0.012351,14,1024
5,11.387146,352139,0.012351,14,1024
6,13.610224,425870,0.002242,15,1024
7,15.752371,502649,0.000293,21,1024
8,17.720262,572916,0.000242,19,1024
9,19.716037,642816,0.000242,19,1024
10,21.665466,713343,0.000242,19,1024
11,24.253866,785595,0.000241,19,1024
12,26.710069,864622,0.000241,16,1024
13,29.790954,948620,0.000241,22,1024
14,33.00193,1032936,9.1e-05,22,1024
