gen,time,evals,best_fit,best_size,pop_size
1,1.739323,46105,0.059372,24,1024
2,3.746328,103360,0.017236,19,1024
3,5.659549,154902,0.006872,19,1024
4,7.567683,209544,0.006385,19,1024
5,9.571718,264087,0.006236,20,1024
6,12.00396,333875,0.004692,17,1024
7,15.899379,427328,0.004692,17,1024
8,19.367299,501694,0.003819,17,1024
9,22.446483,564782,0.003787,17,1024
10,25.529075,628666,0.003786,17,1024
11,28.685633,694028,0.003786,17,1024
12,31.929741,763232,0.003786,17,1024
13,35.421548,841401,0.003786,17,1024
14,38.794807,918664,0.003786,17,1024
15,41.45197,976602,0.003786,17,1024
16,43.865673,1028876,0.003786,17,1024
