gen,time,evals,best_fit,best_size,pop_size
1,2.196075,56902,0.058452,12,1024
2,4.581109,124523,0.054448,21,1024
3,7.162233,193156,0.029005,22,1024
4,9.6107,264047,0.006861,18,1024
5,12.423458,347239,0.00622,18,1024
6,14.964538,420887,0.002171,18,1024
7,17.076227,471952,0.00212,18,1024
8,19.567206,537772,0.00212,18,1024
9,24.092732,629359,0.002116,18,1024
10,27.8472,727450,0.002116,18,1024
11,31.678893,820671,0.001146,22,1024
12,35.17175,909033,0.000166,20,1024
13,38.869175,1000260,0.000166,20,1024
