gen,time,evals,best_fit,best_size,pop_size
1,0.80895,53970,0.003351,9,1024
2,1.641591,121556,0.002512,13,1024
3,2.555495,194657,0.001451,10,1024
4,3.476842,264615,0.001436,10,1024
5,4.403351,335368,0.001434,10,1024
6,5.377312,414528,0.001434,10,1024
7,6.198243,466723,0.001434,10,1024
8,7.027732,517783,0.001434,10,1024
9,7.853741,568507,0.001434,10,1024
10,8.694072,619519,0.001434,10,1024
11,9.535361,670358,0.001434,10,1024
12,10.370257,721921,0.001434,10,1024
13,11.194188,772994,0.001434,10,1024
14,12.013204,821871,0.001434,10,1024
15,12.868603,871595,0.001434,10,1024
16,13.708709,922234,0.001434,10,1024
17,14.536401,972603,0.001434,10,1024
18,15.354358,1022759,0.001434,10,1024
