gen,time,evals,best_fit,best_size,pop_size
1,0.789562,51147,0.003529,7,1024
2,1.609641,117274,0.001768,9,1024
3,2.38527,170520,0.001768,9,1024
4,3.202697,232713,0.001531,9,1024
5,3.929751,270734,0.00152,9,1024
6,4.66711,308824,0.00152,9,1024
7,5.402899,347688,0.001058,13,1024
8,6.141702,386710,0.001058,13,1024
9,6.843576,425218,0.001056,13,1024
10,7.537536,463042,0.001056,13,1024
11,8.244219,501000,0.001056,13,1024
12,8.935742,538418,0.001055,13,1024
13,9.672791,576287,0.000767,19,1024
14,10.435093,616216,0.000767,19,1024
15,11.18515,657740,0.000767,19,1024
16,11.96094,706325,0.000767,19,1024
17,12.855025,778445,0.000767,19,1024
18,13.671462,834457,0.000767,19,1024
19,14.465074,888881,0.000767,19,1024
20,15.289523,942332,0.000767,19,1024
21,16.151431,996906,0.000767,19,1024
22,16.99675,1052931,0.000767,19,1024
