gen,time,evals,best_fit,best_size,pop_size
1,0.867775,53752,0.006137,10,1024
2,1.743298,122536,0.001632,10,1024
3,2.662753,189406,0.001502,10,1024
4,3.6392,263786,0.001217,14,1024
5,4.665776,344600,0.001176,14,1024
6,5.647885,411412,0.001163,14,1024
7,6.622643,479449,0.001163,14,1024
8,7.653466,551563,0.001163,14,1024
9,8.751281,625787,0.001163,14,1024
10,9.827717,700756,0.001163,14,1024
11,10.905409,769841,0.001163,14,1024
12,11.98926,837610,0.001163,14,1024
13,13.051916,905285,0.001163,14,1024
14,14.15491,972816,0.001163,14,1024
15,15.2211,1039753,0.001163,14,1024
