dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
r1,2,0.029010564325411624,0.033127273510421135,0.9998910365244881,0.9998579176995962,4.032779+-5.928207*((sin(cos(exp(x0)))*cos(sqrt((0.333152*x0))))),-5.928207*sin(cos(exp(x0)))*cos(0.577193208553254*sqrt(x0)) + 4.032779,10,14,115.88815784454346,1.0_0.9_0.9_5,afteronce,False,True,False,False
