gen,time,evals,best_fit,best_size,pop_size
1,0.792923,56774,0.006934,10,1024
2,1.645961,127054,0.004856,9,1024
3,2.523709,196688,0.000979,14,1024
4,3.389432,261247,0.000973,14,1024
5,4.343376,339855,0.000936,14,1024
6,5.373526,428695,0.000933,14,1024
7,6.337633,504915,0.000932,14,1024
8,7.318202,582063,0.000926,14,1024
9,8.295927,656864,0.000922,14,1024
10,9.259849,729340,0.000919,14,1024
11,10.214981,795966,0.000918,14,1024
12,11.1739,861963,0.000918,14,1024
13,12.12971,928102,0.000918,14,1024
14,13.092002,994842,0.000918,14,1024
15,14.048342,1061293,0.000918,14,1024
