gen,time,evals,best_fit,best_size,pop_size
1,0.857424,53735,0.001641,16,1024
2,1.760682,124346,0.000914,16,1024
3,2.709888,196320,0.000726,9,1024
4,3.531091,246073,0.000637,18,1024
5,4.35164,295604,0.000554,16,1024
6,5.331197,368173,0.000554,16,1024
7,6.32575,440477,0.00048,9,1024
8,7.3235,512123,0.000466,9,1024
9,8.265944,583181,0.000437,9,1024
10,9.274548,652535,0.000437,9,1024
11,10.255116,719149,0.000437,9,1024
12,11.126431,774340,0.000437,9,1024
13,11.875365,811393,0.000437,9,1024
14,12.606215,846310,0.000437,9,1024
15,13.34066,879276,0.000437,9,1024
16,14.055155,913430,0.000437,9,1024
17,14.808924,947817,0.000437,9,1024
18,15.568041,979990,0.000437,9,1024
19,16.319993,1011763,0.000437,9,1024
