gen,time,evals,best_fit,best_size,pop_size
1,0.576259,22928,0.007696,18,1024
2,1.089189,57848,0.005024,9,1024
3,1.644847,93697,0.003958,15,1024
4,2.194734,128399,0.003413,9,1024
5,2.726413,156803,0.001656,12,1024
6,3.211947,182322,0.001503,12,1024
7,3.646645,204101,0.000803,13,1024
8,4.057554,219504,0.000798,13,1024
9,4.43502,230025,0.000683,10,1024
10,4.834849,242538,0.000683,10,1024
11,5.30077,265281,0.000675,10,1024
12,5.741835,285713,0.000675,10,1024
13,6.203974,305647,0.000675,10,1024
14,6.611213,321695,0.000675,10,1024
15,7.046157,340318,0.000675,10,1024
16,7.490097,358887,0.000675,10,1024
17,7.929876,377437,0.000675,10,1024
18,8.371129,395979,0.000675,10,1024
19,8.830322,414525,0.000675,10,1024
20,9.287324,433081,0.000675,10,1024
21,9.710975,451625,0.000675,10,1024
22,10.143765,470176,0.000675,10,1024
23,10.572747,488727,0.000675,10,1024
24,10.998897,507279,0.000675,10,1024
25,11.44238,525831,0.000675,10,1024
26,11.880611,544378,0.000675,10,1024
27,12.325121,562919,0.000675,10,1024
28,12.762439,582492,0.000675,10,1024
29,13.229009,602054,0.000675,10,1024
30,13.685196,620606,0.000675,10,1024
31,14.124338,640178,0.000675,10,1024
32,14.556762,659750,0.000675,10,1024
33,14.98992,680334,0.000675,10,1024
34,15.420047,700906,0.000675,10,1024
35,15.867186,721492,0.000675,10,1024
36,16.338802,742074,0.000675,10,1024
37,16.807907,761634,0.000675,10,1024
38,17.230981,781211,0.000675,10,1024
39,17.679332,801803,0.000675,10,1024
40,18.133459,822383,0.000675,10,1024
41,18.568174,842965,0.000675,10,1024
42,18.995827,863557,0.000675,10,1024
43,19.415815,883120,0.000675,10,1024
44,19.82615,902677,0.000675,10,1024
45,20.274367,923255,0.000675,10,1024
46,20.709194,942826,0.000675,10,1024
47,21.139505,963409,0.000675,10,1024
48,21.569726,983990,0.000675,10,1024
49,22.004384,1004568,0.000675,10,1024
