gen,time,evals,best_fit,best_size,pop_size
1,0.895463,62321,0.007301,9,1024
2,1.791943,136461,0.007301,10,1024
3,2.845831,223417,0.006195,11,1024
4,3.956987,315926,0.005597,9,1024
5,5.117801,407107,0.005018,13,1024
6,6.159086,482771,0.005018,13,1024
7,7.186746,560367,0.005018,13,1024
8,8.199187,629400,0.005018,13,1024
9,9.191948,695621,0.005018,13,1024
10,10.190128,762133,0.005018,13,1024
11,11.177171,827247,0.005018,13,1024
12,12.171533,894015,0.005018,13,1024
13,13.172833,962169,0.005018,13,1024
14,14.14927,1032896,0.005018,13,1024
