gen,time,evals,best_fit,best_size,pop_size
1,0.95151,58771,0.007301,8,1024
2,1.974099,131862,0.007301,8,1024
3,3.060375,217112,0.004579,10,1024
4,4.262763,306942,0.003183,11,1024
5,5.273331,379391,0.003067,12,1024
6,6.243407,442263,0.002829,14,1024
7,7.056972,486055,0.002828,14,1024
8,7.770008,514188,0.002828,14,1024
9,8.596843,559319,0.002828,14,1024
10,9.593426,630541,0.002828,14,1024
11,10.607314,701499,0.002828,14,1024
12,11.62258,769773,0.002828,14,1024
13,12.618307,837672,0.002828,14,1024
14,13.623438,906946,0.002828,14,1024
15,14.626983,976417,0.002828,14,1024
16,15.631342,1044730,0.002828,14,1024
