gen,time,evals,best_fit,best_size,pop_size
1,2.435972,46456,0.883943,11,1024
2,4.163344,95926,0.863317,10,1024
3,6.314493,159319,0.862745,15,1024
4,9.090845,243658,0.846557,21,1024
5,11.970024,338228,0.841139,21,1024
6,14.079767,408697,0.837876,21,1024
7,16.246812,480478,0.837876,21,1024
8,18.453373,555131,0.834901,21,1024
9,20.657138,616476,0.832134,21,1024
10,23.401577,673501,0.830341,21,1024
11,29.023285,761973,0.830146,21,1024
12,32.9285,834945,0.830143,21,1024
13,36.690102,903342,0.830142,21,1024
14,40.210629,971551,0.830142,21,1024
15,43.894856,1039397,0.830142,21,1024
