dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
korns-12,2,1.0555714867219086,1.0548095834586586,5.8253216614567727e-05,0.001501232564989352,1.981133+-0.000050*(((log(log(x4))/log((x0-x2)))/log(((x3-x1)/(x1-x4))))),1.981133 - 5.0e-5*log(log(x4))/(log(x0 - x2)*log(-x1/(x1 - x4) + x3/(x1 - x4))),17,38,297.6544306278229,False,False,False,True,False,False
