gen,time,evals,best_fit,best_size,pop_size
1,2.191445,36565,0.866395,18,1024
2,3.850028,78735,0.862107,18,1024
3,5.655338,128020,0.861125,15,1024
4,7.695277,177962,0.827447,14,1024
5,10.491099,243404,0.815892,17,1024
6,13.208152,310230,0.815821,17,1024
7,15.990383,372273,0.815821,17,1024
8,17.93146,415259,0.803422,18,1024
9,19.940134,454237,0.802645,18,1024
10,21.901953,495573,0.802645,18,1024
11,24.167057,545546,0.802645,18,1024
12,26.611887,602009,0.802645,18,1024
13,29.63278,660053,0.802645,18,1024
14,32.485991,718907,0.802645,18,1024
15,35.384742,774159,0.802645,18,1024
16,38.165208,829199,0.802645,18,1024
17,41.032861,884833,0.802645,18,1024
18,43.712695,941258,0.802645,18,1024
19,46.653744,1001873,0.801351,19,1024
