gen,time,evals,best_fit,best_size,pop_size
1,1.037208,38411,0.009703,12,1024
2,2.047341,95593,0.008631,19,1024
3,3.278335,159229,0.005771,20,1024
4,4.380597,209533,0.004296,16,1024
5,5.613027,264061,0.003541,16,1024
6,6.932169,324223,0.003497,16,1024
7,8.472029,398182,0.002426,14,1024
8,9.858295,465127,0.002336,14,1024
9,11.009115,509561,0.002336,14,1024
10,12.10971,554769,0.002336,14,1024
11,13.246745,597146,0.002336,14,1024
12,14.362801,641388,0.002336,14,1024
13,15.750732,696574,0.002335,14,1024
14,17.377111,767818,0.002335,14,1024
15,18.943703,830572,0.002335,14,1024
16,20.416226,891644,0.002335,14,1024
17,21.942966,952889,0.002335,14,1024
18,23.400741,1014096,0.002335,14,1024
