gen,time,evals,best_fit,best_size,pop_size
1,0.987257,67933,0.003875,12,1024
2,2.112548,158183,0.003106,12,1024
3,3.372353,255609,0.002977,12,1024
4,4.59138,352229,0.002747,9,1024
5,5.665202,430914,0.001307,11,1024
6,6.759568,505535,0.001299,11,1024
7,7.917019,584386,0.001299,11,1024
8,9.11908,663462,0.001299,11,1024
9,10.303732,742868,0.001299,11,1024
10,11.428928,819526,0.001299,11,1024
11,12.577938,894292,0.001298,11,1024
12,13.752841,968188,0.001297,11,1024
13,14.914224,1039660,0.001297,11,1024
