dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
burks,4,0.03596953317862909,0.03596953317862909,0.9998548327667581,0.9998548327667581,-1.060459+46.366176*(exp(((cos(x0)*(x0-3.201760))*((x0/x0)/sqrt(0.698889))))),46.366176*exp((1.19617823915764*x0 - 3.82987563900538)*cos(x0)) - 1.060459,14,13,28.872999906539917,0.5_es,within,False,True,False,False
