gen,time,evals,best_fit,best_size,pop_size
1,0.951077,66962,0.003148,21,1024
2,2.045923,154804,0.002122,21,1024
3,3.258921,250402,0.000555,23,1024
4,4.435716,346592,0.000555,23,1024
5,5.454826,418875,0.000555,23,1024
6,6.514222,491815,0.000299,23,1024
7,7.695669,580584,0.000292,23,1024
8,8.797818,652833,0.000292,23,1024
9,9.89765,722721,0.000283,22,1024
10,11.029347,792424,0.000283,18,1024
11,12.136432,861782,0.000279,18,1024
12,13.235668,930856,0.000277,22,1024
13,14.348576,997574,0.000277,22,1024
14,15.444447,1064663,0.000277,22,1024
