dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
burks,9,0.019831208959699868,0.019831208959699868,0.9999558737137402,0.9999558737137402,-0.496829+0.480001*((exp(((x0+2.483250)*sin(x0)))+((x0*sin(x0))*((4.677061-x0)*(x0*x0))))),-0.480001*x0**3*(x0 - 4.677061)*sin(x0) + 0.480001*exp((x0 + 2.48325)*sin(x0)) - 0.496829,20,21,31.82676410675049,1.0_0.9_0.1_5,afteronce,False,True,False,False
