gen,time,evals,best_fit,best_size,pop_size
1,0.775928,55414,0.003687,10,1024
2,1.658139,130433,0.001102,12,1024
3,2.629015,211071,0.00041,12,1024
4,3.604715,292526,0.000409,12,1024
5,4.54809,370622,0.000404,12,1024
6,5.49304,449019,0.000398,12,1024
7,6.305846,502184,0.000393,12,1024
8,7.074985,553581,0.000393,12,1024
9,7.857594,605343,0.000393,12,1024
10,8.652716,657430,0.000393,12,1024
11,9.44598,709080,0.000393,12,1024
12,10.214045,760821,0.000393,12,1024
13,10.990735,812026,0.000393,12,1024
14,11.750609,861412,0.000393,12,1024
15,12.525583,908693,0.000393,12,1024
16,13.276012,957096,0.000393,12,1024
17,14.055912,1006425,0.000393,12,1024
