gen,time,evals,best_fit,best_size,pop_size
1,0.885949,55081,0.014174,12,1024
2,1.858609,131588,0.003776,15,1024
3,2.885821,211408,0.003089,15,1024
4,3.937486,293655,0.00221,13,1024
5,4.962514,375746,0.001845,13,1024
6,6.044148,456214,0.0018,13,1024
7,7.133666,539797,0.001677,14,1024
8,8.138271,607140,0.001677,14,1024
9,9.182386,675991,0.001676,14,1024
10,10.238921,742969,0.001676,14,1024
11,11.272548,810173,0.001676,14,1024
12,12.299111,874075,0.001676,14,1024
13,13.329128,936906,0.001676,14,1024
14,14.363537,998057,0.001676,14,1024
15,15.383929,1058822,0.001676,14,1024
