gen,time,evals,best_fit,best_size,pop_size
1,0.820379,55895,0.005472,14,1024
2,1.74473,133092,0.001013,21,1024
3,2.759727,217085,0.001013,21,1024
4,3.771778,298522,0.001013,21,1024
5,4.815417,385354,0.001013,21,1024
6,5.838712,467307,0.001013,21,1024
7,6.805281,538764,0.000924,21,1024
8,7.761732,610528,0.00083,21,1024
9,8.653582,672795,0.00083,21,1024
10,9.577061,738189,0.00083,21,1024
11,10.539431,812847,0.00083,21,1024
12,11.51876,886584,0.00083,21,1024
13,12.48883,957641,0.00083,21,1024
14,13.491756,1034207,0.00083,21,1024
