gen,time,evals,best_fit,best_size,pop_size
1,2.196964,38778,13894707306616306899353600.000000,20,1024
2,3.662062,81249,570498013230542656372736.000000,10,1024
3,5.886827,142503,4786164167334518849536.000000,14,1024
4,8.524751,233900,1337886884371374592.000000,17,1024
5,11.026044,328532,32058981084095404.000000,11,1024
6,13.470953,419115,32058981056128372.000000,11,1024
7,16.260351,511316,1600698712078101.500000,9,1024
8,18.696101,591082,1600532951293651.750000,8,1024
9,21.21871,672065,1300763144841.922363,11,1024
10,23.543365,751954,1296073193507.253418,8,1024
11,25.77064,829710,294141524475.900757,8,1024
12,27.806876,905246,5514322371.912481,8,1024
13,29.864383,979803,1657693519.580327,8,1024
14,31.774062,1053466,1657693519.580327,8,1024
