gen,time,evals,best_fit,best_size,pop_size
1,2.154657,35085,570498013230541716848640.000000,7,1024
2,3.519457,73525,9646639715236555259904.000000,16,1024
3,5.487013,126992,7180912089861396103168.000000,9,1024
4,7.496271,188820,312920379969521909760.000000,11,1024
5,9.458138,247748,2893574905648027136.000000,12,1024
6,11.555387,318465,1039422568503325.875000,7,1024
7,13.743021,386967,69098656541409.703125,13,1024
8,15.535833,450922,33312631900767.867188,7,1024
9,17.124304,501216,7958691620088.734375,7,1024
10,18.818156,558203,7958691595689.541016,9,1024
11,20.668593,618813,2138402546133.360352,9,1024
12,22.17826,674919,124805404869.725311,9,1024
13,23.8676,733977,701398448.622181,7,1024
14,25.551691,795041,701392814.275874,9,1024
15,27.579755,851759,701392804.014859,9,1024
16,29.212555,910098,265843235.930900,9,1024
17,30.889532,966421,63477.221275,9,1024
18,32.437051,1019801,63476.738736,9,1024
