dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
keijzer-1,4,6.822707711212871e-07,5.833441254972598e-07,0.9999999999605642,0.9999999999711712,0.000000+-0.078362*(((-3.828360*sin((6.283179*x0)))*x0)),0.29999794632*x0*sin(6.283179*x0),8,7,15.213433504104614,0.5_0.1_0.9_5,interleaved,False,True,False,False
