gen,time,evals,best_fit,best_size,pop_size
1,0.991438,70237,0.000129,8,1024
2,2.02241,152159,0.000129,8,1024
3,3.132016,238509,5.9e-05,19,1024
4,4.381611,335646,3e-05,19,1024
5,5.596886,421508,3e-05,19,1024
6,6.650821,490270,2.3e-05,16,1024
7,7.696179,557476,2.3e-05,16,1024
8,8.785706,624173,2.3e-05,16,1024
9,9.839236,691132,2.3e-05,16,1024
10,10.875371,755552,2.3e-05,16,1024
11,11.916787,818509,2.3e-05,16,1024
12,12.994486,881468,2.3e-05,16,1024
13,14.037301,944438,2.3e-05,16,1024
14,15.078225,1007400,2.3e-05,16,1024
