gen,time,evals,best_fit,best_size,pop_size
1,0.547662,20599,5e-06,16,1024
2,1.094669,53338,5e-06,16,1024
3,1.731623,91690,3e-06,17,1024
4,2.444245,131008,2e-06,16,1024
5,3.114711,170098,1e-06,19,1024
6,3.839263,210582,1e-06,17,1024
7,4.300733,237982,1e-06,16,1024
8,4.775332,262699,1e-06,20,1024
9,5.241064,287035,1e-06,20,1024
10,5.69969,311441,1e-06,20,1024
11,6.168265,335425,1e-06,19,1024
12,6.632824,359093,1e-06,20,1024
13,7.11563,381418,1e-06,20,1024
14,7.516644,399669,1e-06,20,1024
15,7.945912,420972,1e-06,20,1024
16,8.397881,444494,1e-06,19,1024
17,8.845141,465433,1e-06,20,1024
18,9.332212,491291,1e-06,20,1024
19,9.829224,518597,1e-06,20,1024
20,10.352397,545528,1e-06,20,1024
21,10.858374,570448,1e-06,20,1024
22,11.328399,594184,1e-06,20,1024
23,11.809804,618776,1e-06,20,1024
24,12.299187,642307,1e-06,20,1024
25,12.80239,666853,1e-06,20,1024
26,13.308798,691410,1e-06,20,1024
27,13.811778,715956,1e-06,20,1024
28,14.319008,740507,1e-06,20,1024
29,14.79867,765055,1e-06,20,1024
30,15.278525,789600,1e-06,20,1024
31,15.756645,812105,1e-06,20,1024
32,16.23056,834606,1e-06,20,1024
33,16.737985,859142,1e-06,20,1024
34,17.216929,881633,1e-06,20,1024
35,17.708082,905160,1e-06,20,1024
36,18.177868,927674,1e-06,20,1024
37,18.654933,951209,1e-06,20,1024
38,19.139542,975763,1e-06,20,1024
39,19.624696,1000328,1e-06,20,1024
