gen,time,evals,best_fit,best_size,pop_size
1,0.883761,47498,2.6e-05,17,1024
2,1.869486,122511,6e-06,16,1024
3,2.872581,199342,4e-06,9,1024
4,3.820775,259216,1e-06,12,1024
5,4.75769,311108,1e-06,9,1024
6,5.870062,388799,0.0,13,1024
7,6.842291,452714,0.0,13,1024
8,7.842023,518086,0.0,13,1024
9,8.834244,584507,0.0,13,1024
10,9.84879,653449,0.0,15,1024
11,10.823784,715217,0.0,15,1024
12,11.821167,776468,0.0,13,1024
13,12.866057,845106,0.0,13,1024
14,13.972659,921522,0.0,13,1024
15,15.103843,1001165,0.0,13,1024
