gen,time,evals,best_fit,best_size,pop_size
1,0.490359,21151,2.8e-05,25,1024
2,0.979005,54884,1.1e-05,25,1024
3,1.534249,94044,7e-06,24,1024
4,2.07229,127507,5e-06,24,1024
5,2.57268,159306,4e-06,24,1024
6,2.906701,167665,4e-06,25,1024
7,3.245645,174411,3e-06,22,1024
8,3.572565,181076,3e-06,22,1024
9,3.929807,187721,3e-06,22,1024
10,4.259746,193537,3e-06,22,1024
11,4.611593,199290,3e-06,22,1024
12,4.977074,208978,3e-06,22,1024
13,5.370467,219200,3e-06,22,1024
14,5.846148,238341,3e-06,22,1024
15,6.383714,269930,3e-06,22,1024
16,6.86144,298490,3e-06,22,1024
17,7.283268,315521,1e-06,22,1024
18,7.662149,325349,1e-06,22,1024
19,8.069487,336141,1e-06,22,1024
20,8.481899,349262,1e-06,22,1024
21,8.867546,363110,1e-06,22,1024
22,9.275462,378912,1e-06,22,1024
23,9.748931,398925,0.0,22,1024
24,10.228194,420909,0.0,22,1024
25,10.611432,433363,0.0,22,1024
26,11.037578,450868,0.0,22,1024
27,11.468506,470429,0.0,22,1024
28,11.835625,476761,0.0,22,1024
29,12.170639,478809,0.0,22,1024
30,12.501445,480857,0.0,22,1024
31,12.808397,482905,0.0,22,1024
32,13.115392,484953,0.0,22,1024
33,13.450398,487001,0.0,22,1024
34,13.768348,489049,0.0,22,1024
35,14.090094,491097,0.0,22,1024
36,14.398217,493145,0.0,22,1024
37,14.728109,495193,0.0,22,1024
38,15.040966,497241,0.0,22,1024
39,15.34134,499289,0.0,22,1024
40,15.680895,501337,0.0,22,1024
41,15.996313,503385,0.0,22,1024
42,16.318499,505433,0.0,22,1024
43,16.632576,507481,0.0,22,1024
44,16.943272,509529,0.0,22,1024
45,17.281162,511577,0.0,22,1024
46,17.598313,513625,0.0,22,1024
47,17.950296,515673,0.0,22,1024
48,18.259537,517721,0.0,22,1024
49,18.53992,519769,0.0,22,1024
50,18.82617,521817,0.0,22,1024
51,19.135324,523865,0.0,22,1024
52,19.468104,525913,0.0,22,1024
53,19.789195,528121,0.0,22,1024
54,20.128026,532313,0.0,22,1024
55,20.570824,548157,0.0,22,1024
56,20.883972,556270,0.0,22,1024
57,21.162022,558318,0.0,22,1024
58,21.481659,560366,0.0,22,1024
59,21.818236,562414,0.0,22,1024
60,22.124503,564462,0.0,22,1024
61,22.412793,566510,0.0,22,1024
62,22.69895,568558,0.0,22,1024
63,23.0162,570606,0.0,22,1024
64,23.298334,572654,0.0,22,1024
65,23.589424,574702,0.0,22,1024
66,23.884263,576750,0.0,22,1024
67,24.223757,578798,0.0,22,1024
68,24.541206,580846,0.0,22,1024
69,24.841426,582894,0.0,22,1024
70,25.112541,584942,0.0,22,1024
71,25.445617,586990,0.0,22,1024
72,25.744481,589038,0.0,22,1024
73,26.033384,591086,0.0,22,1024
74,26.314759,593134,0.0,22,1024
75,26.625421,595182,0.0,22,1024
76,26.920606,597230,0.0,22,1024
77,27.205173,599278,0.0,22,1024
78,27.481849,601326,0.0,22,1024
79,27.771143,603374,0.0,22,1024
80,28.058534,605422,0.0,22,1024
81,28.31612,607470,0.0,22,1024
82,28.59088,609518,0.0,22,1024
83,28.893264,611566,0.0,22,1024
84,29.193448,613614,0.0,22,1024
85,29.486032,615662,0.0,22,1024
86,29.781888,617710,0.0,22,1024
87,30.04729,619758,0.0,22,1024
88,30.349481,621806,0.0,22,1024
89,30.611936,623854,0.0,22,1024
90,30.860674,625902,0.0,22,1024
91,31.154339,627950,0.0,22,1024
92,31.432843,629998,0.0,22,1024
93,31.710551,632046,0.0,22,1024
94,32.002967,634094,0.0,22,1024
95,32.283327,636142,0.0,22,1024
96,32.576078,638190,0.0,22,1024
97,32.846647,640238,0.0,22,1024
98,33.114954,642286,0.0,22,1024
99,33.412221,644334,0.0,22,1024
100,33.745405,646382,0.0,22,1024
101,34.028263,648430,0.0,22,1024
102,34.302989,650478,0.0,22,1024
103,34.568511,652526,0.0,22,1024
104,34.822915,654574,0.0,22,1024
105,35.124128,656622,0.0,22,1024
106,35.391373,658670,0.0,22,1024
107,35.658481,660718,0.0,22,1024
108,35.959945,662766,0.0,22,1024
109,36.250899,664814,0.0,22,1024
110,36.520014,666862,0.0,22,1024
111,36.789073,668910,0.0,22,1024
112,37.085001,670958,0.0,22,1024
113,37.394421,673006,0.0,22,1024
114,37.706916,675054,0.0,22,1024
115,37.952144,677102,0.0,22,1024
116,38.217427,679150,0.0,22,1024
117,38.49481,681198,0.0,22,1024
118,38.774784,683246,0.0,22,1024
119,39.062226,685294,0.0,22,1024
120,39.343676,687342,0.0,22,1024
121,39.61269,689390,0.0,22,1024
122,39.916775,691438,0.0,22,1024
123,40.175554,693486,0.0,22,1024
124,40.42335,695534,0.0,22,1024
125,40.708525,697582,0.0,22,1024
126,41.012759,699630,0.0,22,1024
127,41.315149,701678,0.0,22,1024
128,41.612795,703726,0.0,22,1024
129,41.881734,705774,0.0,22,1024
130,42.155248,707822,0.0,22,1024
131,42.452402,709870,0.0,22,1024
132,42.707592,711918,0.0,22,1024
133,42.990105,713966,0.0,22,1024
134,43.278408,716014,0.0,22,1024
135,43.553412,718062,0.0,22,1024
136,43.832256,720110,0.0,22,1024
137,44.121234,722158,0.0,22,1024
138,44.391389,724206,0.0,22,1024
139,44.67882,726254,0.0,22,1024
140,44.973396,728302,0.0,22,1024
141,45.255618,730350,0.0,22,1024
142,45.560493,732398,0.0,22,1024
143,45.84578,734446,0.0,22,1024
144,46.115914,736494,0.0,22,1024
145,46.385803,738542,0.0,22,1024
146,46.654283,740590,0.0,22,1024
147,46.907978,742638,0.0,22,1024
148,47.210253,744686,0.0,22,1024
149,47.472962,746734,0.0,22,1024
150,47.756925,748782,0.0,22,1024
151,48.048986,750830,0.0,22,1024
152,48.337068,752878,0.0,22,1024
153,48.608961,754926,0.0,22,1024
154,48.870311,756974,0.0,22,1024
155,49.161397,759022,0.0,22,1024
156,49.462517,761070,0.0,22,1024
157,49.763273,763118,0.0,22,1024
158,50.001184,765166,0.0,22,1024
159,50.281697,767214,0.0,22,1024
160,50.542782,769262,0.0,22,1024
161,50.818195,771310,0.0,22,1024
162,51.094481,773358,0.0,22,1024
163,51.384198,775406,0.0,22,1024
164,51.66059,777454,0.0,22,1024
165,51.948259,779502,0.0,22,1024
166,52.227698,781550,0.0,22,1024
167,52.466687,783598,0.0,22,1024
168,52.730031,785646,0.0,22,1024
169,53.052547,787694,0.0,22,1024
170,53.351054,789742,0.0,22,1024
171,53.64258,791790,0.0,22,1024
172,53.904118,793838,0.0,22,1024
173,54.150341,795886,0.0,22,1024
174,54.433399,797934,0.0,22,1024
175,54.712432,799982,0.0,22,1024
176,54.983176,802030,0.0,22,1024
177,55.279045,804078,0.0,22,1024
178,55.580003,806126,0.0,22,1024
179,55.853928,808174,0.0,22,1024
180,56.126563,810222,0.0,22,1024
181,56.378095,812270,0.0,22,1024
182,56.63803,814318,0.0,22,1024
183,56.961465,816366,0.0,22,1024
184,57.248217,818414,0.0,22,1024
185,57.525451,820462,0.0,22,1024
186,57.786295,822510,0.0,22,1024
187,58.055523,824558,0.0,22,1024
188,58.312777,826606,0.0,22,1024
189,58.579717,828654,0.0,22,1024
190,58.842641,830702,0.0,22,1024
191,59.10509,832750,0.0,22,1024
192,59.395985,834798,0.0,22,1024
193,59.65252,836846,0.0,22,1024
194,59.893645,838894,0.0,22,1024
195,60.170793,840942,0.0,22,1024
196,60.453801,842990,0.0,22,1024
197,60.747341,845038,0.0,22,1024
198,61.031376,847086,0.0,22,1024
199,61.314287,849134,0.0,22,1024
200,61.568149,851182,0.0,22,1024
201,61.846329,853230,0.0,22,1024
202,62.101267,855278,0.0,22,1024
203,62.350219,857326,0.0,22,1024
204,62.615666,859374,0.0,22,1024
205,62.91783,861422,0.0,22,1024
206,63.208288,863470,0.0,22,1024
207,63.489898,865518,0.0,22,1024
208,63.753376,867566,0.0,22,1024
209,64.02496,869614,0.0,22,1024
210,64.325406,871662,0.0,22,1024
211,64.589948,873710,0.0,22,1024
212,64.866935,875758,0.0,22,1024
213,65.160177,877806,0.0,22,1024
214,65.458687,879854,0.0,22,1024
215,65.725012,881902,0.0,22,1024
216,65.996285,883950,0.0,22,1024
217,66.267708,885998,0.0,22,1024
218,66.554992,888046,0.0,22,1024
219,66.838173,890094,0.0,22,1024
220,67.08431,892142,0.0,22,1024
221,67.345252,894190,0.0,22,1024
222,67.623502,896238,0.0,22,1024
223,67.931296,898286,0.0,22,1024
224,68.221105,900334,0.0,22,1024
225,68.48104,902382,0.0,22,1024
226,68.77396,904430,0.0,22,1024
227,69.075379,906478,0.0,22,1024
228,69.359085,908526,0.0,22,1024
229,69.619759,910574,0.0,22,1024
230,69.873149,912622,0.0,22,1024
231,70.157956,914670,0.0,22,1024
232,70.442242,916718,0.0,22,1024
233,70.724552,918766,0.0,22,1024
234,71.004416,920814,0.0,22,1024
235,71.258488,922862,0.0,22,1024
236,71.556895,924910,0.0,22,1024
237,71.849004,926958,0.0,22,1024
238,72.115405,929006,0.0,22,1024
239,72.362185,931054,0.0,22,1024
240,72.65908,933102,0.0,22,1024
241,72.973711,935150,0.0,22,1024
242,73.278203,937198,0.0,22,1024
243,73.550676,939246,0.0,22,1024
244,73.800598,941294,0.0,22,1024
245,74.095223,943342,0.0,22,1024
246,74.357365,945390,0.0,22,1024
247,74.607149,947438,0.0,22,1024
248,74.880636,949486,0.0,22,1024
249,75.155047,951534,0.0,22,1024
250,75.457187,953582,0.0,22,1024
251,75.753688,955630,0.0,22,1024
252,76.027308,957678,0.0,22,1024
253,76.276068,959726,0.0,22,1024
254,76.585954,961774,0.0,22,1024
255,76.872785,963822,0.0,22,1024
256,77.159375,965870,0.0,22,1024
257,77.42601,967918,0.0,22,1024
258,77.706132,969966,0.0,22,1024
259,77.996766,972014,0.0,22,1024
260,78.271563,974062,0.0,22,1024
261,78.541529,976110,0.0,22,1024
262,78.801844,978158,0.0,22,1024
263,79.10248,980206,0.0,22,1024
264,79.381214,982254,0.0,22,1024
265,79.650695,984302,0.0,22,1024
266,79.91326,986350,0.0,22,1024
267,80.187411,988398,0.0,22,1024
268,80.492164,990446,0.0,22,1024
269,80.79157,992494,0.0,22,1024
270,81.097331,994873,0.0,22,1024
271,81.416013,1001300,0.0,22,1024
