gen,time,evals,best_fit,best_size,pop_size
1,0.533823,44651,6e-06,16,1024
2,1.244859,122740,1e-06,21,1024
3,1.993401,206348,1e-06,21,1024
4,2.834209,294919,1e-06,21,1024
5,3.705638,389806,1e-06,21,1024
6,4.443802,459996,1e-06,21,1024
7,5.14813,525823,1e-06,21,1024
8,5.856465,594125,1e-06,21,1024
9,6.58278,664897,1e-06,21,1024
10,7.304552,734830,1e-06,21,1024
11,8.011124,798274,1e-06,21,1024
12,8.710173,861542,1e-06,21,1024
13,9.398008,924431,1e-06,21,1024
14,10.090092,987285,1e-06,21,1024
15,10.791155,1050573,1e-06,21,1024
