gen,time,evals,best_fit,best_size,pop_size
1,0.794467,46211,3e-06,11,1024
2,1.756037,125239,2e-06,21,1024
3,2.781088,207370,1e-06,21,1024
4,3.856396,288673,1e-06,20,1024
5,4.954669,369078,1e-06,20,1024
6,5.956894,439274,1e-06,21,1024
7,6.944138,507439,1e-06,21,1024
8,7.973066,581708,1e-06,21,1024
9,9.110441,664965,1e-06,21,1024
10,10.260717,756192,1e-06,21,1024
11,11.307562,830140,1e-06,21,1024
12,12.350417,895801,1e-06,21,1024
13,13.376991,960638,1e-06,21,1024
14,14.390833,1026364,1e-06,21,1024
