gen,time,evals,best_fit,best_size,pop_size
1,0.777459,43505,2e-06,14,1024
2,1.75799,119640,2e-06,14,1024
3,2.766455,192713,2e-06,20,1024
4,3.88382,280409,2e-06,21,1024
5,4.978939,364688,2e-06,19,1024
6,6.033906,439921,2e-06,22,1024
7,7.067422,508785,2e-06,22,1024
8,8.090668,577835,2e-06,22,1024
9,9.070369,645993,2e-06,22,1024
10,10.009251,712688,2e-06,23,1024
11,10.945435,778936,2e-06,23,1024
12,11.8429,844556,2e-06,23,1024
13,12.817331,910512,2e-06,23,1024
14,13.789241,975747,2e-06,23,1024
15,14.748455,1041593,2e-06,23,1024
