gen,time,evals,best_fit,best_size,pop_size
1,0.975381,58669,7e-06,8,1024
2,2.148919,148702,7e-06,8,1024
3,3.439375,244348,5e-06,22,1024
4,4.585426,314626,1e-06,22,1024
5,5.404467,338401,1e-06,22,1024
6,6.216658,360247,1e-06,22,1024
7,7.245721,413552,1e-06,14,1024
8,8.512863,496892,1e-06,14,1024
9,9.766049,580290,1e-06,16,1024
10,10.916901,649994,1e-06,16,1024
11,12.157251,722917,1e-06,16,1024
12,13.334342,794500,1e-06,14,1024
13,14.547691,867426,1e-06,14,1024
14,15.840558,941505,0.0,15,1024
15,17.115055,1014247,0.0,15,1024
