gen,time,evals,best_fit,best_size,pop_size
1,0.807549,45664,0.567086,11,1024
2,1.601786,99773,0.446848,9,1024
3,2.469224,159830,0.410992,11,1024
4,3.376722,220678,0.332091,16,1024
5,4.31662,281858,0.264027,16,1024
6,5.308802,346691,0.152101,16,1024
7,6.244479,407051,0.148848,16,1024
8,7.221775,469865,0.148641,16,1024
9,8.276051,534146,0.148621,16,1024
10,9.334112,598239,0.130754,18,1024
11,10.42419,662480,0.108385,18,1024
12,11.451223,720926,0.105894,18,1024
13,12.490129,779040,0.105892,18,1024
14,13.521196,836863,0.105892,18,1024
15,14.537031,892073,0.105892,18,1024
16,15.53218,945822,0.105891,18,1024
17,16.533418,999882,0.105891,18,1024
18,17.528015,1053247,0.105891,18,1024
