dataset,seed,train_rmse,test_rmse,train_r2,test_r2,model,simpl_model,size,simpl_size,runtime,coeff_mut,gom_coeff_mut_strat,ims,linear_scaling,data_standardization,quick_test
vladislavleva-8,9,0.630015949008736,1.8853643146673207,0.8668444585264736,-0.19246797009558048,-0.417383+1.246245*((exp((cos(x0)+cos(x0)))/((x1-log(x1))+(sin(2.181165)/(x1+x0))))),-0.417383 + 1.246245*exp(2*cos(x0))/(x1 - log(x1) + 0.819436761264398/(x0 + x1)),18,24,18.752833604812622,0.5_0.9_0.1_-1,afterfossize,False,True,False,False
